n,m,v10
128,3341,43.6595114793
128,3342,42.8897610416
128,3343,36.7332451635
128,3344,37.0539975134
128,3345,34.1052691741
128,3346,26.1555897676
128,3347,33.9716206388
128,3348,41.9748836553
128,3349,42.4505800502
128,3350,43.7822401429
128,3351,42.2155655452
128,3352,41.3200084906
128,3353,30.5268470820
128,3354,27.3434638707
128,3355,37.4288244408
128,3356,43.9456614179
128,3357,43.9294868414
128,3358,44.0248491138
128,3359,37.0229300312
128,3360,43.9842226038
128,3361,38.0753549191
128,3362,31.7196127905
128,3363,43.9704126837
128,3364,42.4228767337
128,3365,44.0558788706
128,3366,31.7530996349
128,3367,39.8308776096
128,3368,43.5871025326
128,3369,28.1601782968
128,3370,44.2251840815
128,3371,41.7344710814
128,3372,43.8929812258
128,3373,43.7225761149
128,3374,42.9278826811
128,3375,44.2972167388
128,3376,44.0534434815
128,3377,32.6831491069
128,3378,39.6325902129
128,3379,39.6512104205
128,3380,43.0393865769
128,3381,36.5239874479
128,3382,44.0553515543
128,3383,43.5722727363
128,3384,44.1518743323
128,3385,43.5863253586
128,3386,44.4087126418
128,3387,44.3106804155
128,3388,35.5556191843
128,3389,34.5002231274
128,3390,37.2472171174
128,3391,44.4858788740
128,3392,44.4447491102
128,3393,42.1651897427
128,3394,44.4807313400
128,3395,44.3560805526
128,3396,40.2246741479
128,3397,44.6377810618
128,3398,39.7441339827
128,3399,38.2969693098
128,3400,34.8870804081
128,3401,44.5521264880
128,3402,44.5038863590
128,3403,44.3638261948
128,3404,44.5807847895
128,3405,44.5844022457
128,3406,33.0263589050
128,3407,44.6628920417
128,3408,39.2378085132
128,3409,36.0972282633
128,3410,44.8150323711
128,3411,42.5653129891
128,3412,44.1875437577
128,3413,32.9708637035
128,3414,35.8905117761
128,3415,36.5832433150
128,3416,37.1970394347
128,3417,42.1697696359
128,3418,44.7201869289
128,3419,44.7824220102
128,3420,38.1509358047
128,3421,44.9032746679
128,3422,44.8355455924
128,3423,44.9223967430
128,3424,44.7623778163
128,3425,45.0274414672
128,3426,45.0952138552
128,3427,44.9509507261
128,3428,44.8947861483
128,3429,29.6276986753
128,3430,37.7353555741
128,3431,33.5637826842
128,3432,41.2879119478
128,3433,39.1329119954
128,3434,45.0422588959
128,3435,45.0770539607
128,3436,39.6434741139
128,3437,44.8631573529
128,3438,43.3199995896
128,3439,45.0889880512
128,3440,45.1579030018
128,3441,43.2403383018
128,3442,37.6968037957
128,3443,36.9384292639
128,3444,45.2782541475
128,3445,43.2437516211
128,3446,43.5848977869
128,3447,42.5611080235
128,3448,45.3051988960
128,3449,45.3159112086
128,3450,45.3696074705
128,3451,45.5217633607
128,3452,44.3878557041
128,3453,32.7549438747
128,3454,38.3240082965
128,3455,41.0553381040
128,3456,35.0609533178
128,3457,40.3303034588
128,3458,43.2863947176
128,3459,34.5422619869
128,3460,38.5248970744
128,3461,44.9228673618
128,3462,38.8983840726
128,3463,45.6419032033
128,3464,40.7562125830
128,3465,30.8870696007
128,3466,45.6164152210
128,3467,41.2889228371
128,3468,43.7237648603
128,3469,38.9837385579
128,3470,43.5982823289
128,3471,45.5424281510
128,3472,45.2236834094
128,3473,42.9359768020
128,3474,45.7027372071
128,3475,44.6568342852
128,3476,38.4115464888
128,3477,40.6925784659
128,3478,45.7719237219
128,3479,43.8840822614
128,3480,45.8023059978
128,3481,38.0670745357
128,3482,45.8847349903
128,3483,45.1365704733
128,3484,45.8806845634
128,3485,45.8484593200
128,3486,45.7584416198
128,3487,34.5682215146
128,3488,39.5080357202
128,3489,45.0535237937
128,3490,45.9146950733
128,3491,43.0608959433
128,3492,45.9037708796
128,3493,46.0644548915
128,3494,36.3832386751
128,3495,43.9860267717
128,3496,45.2782630532
128,3497,38.5511043257
128,3498,46.0305612015
128,3499,40.3529169900
128,3500,46.0580434723
128,3501,44.8056595849
128,3502,40.4604171779
128,3503,45.1893942101
128,3504,40.3223139473
128,3505,42.9329159660
128,3506,46.1241122641
128,3507,44.6229789754
128,3508,46.1514467907
128,3509,43.1778838264
128,3510,43.9278582718
128,3511,46.4210858286
128,3512,46.1456557105
128,3513,46.3248702935
128,3514,39.5741112782
128,3515,46.3698457740
128,3516,43.5978029706
128,3517,46.2989558932
128,3518,46.2764887075
128,3519,46.4655372746
128,3520,46.4211219394
128,3521,43.0733982016
128,3522,46.4473937248
128,3523,46.5044461020
128,3524,46.4520793833
128,3525,33.7475164719
128,3526,38.6340102930
128,3527,44.1215357743
128,3528,46.1404833446
128,3529,46.5281786006
128,3530,42.8908091155
128,3531,45.6647470027
128,3532,44.4888655894
128,3533,46.4172259514
128,3534,46.6459746318
128,3535,32.7686867367
128,3536,38.2654789192
128,3537,46.6536535511
128,3538,39.9449942353
128,3539,45.9468831925
128,3540,46.7833055449
128,3541,46.7930163206
128,3542,38.6258579896
128,3543,46.8944174103
128,3544,46.7739385850
128,3545,34.4942000766
128,3546,45.0245260845
128,3547,34.7825880203
128,3548,46.9483141244
128,3549,32.5533924242
128,3550,46.8028497528
128,3551,41.5741375149
128,3552,41.3598843737
128,3553,43.7047747324
128,3554,47.0090996358
128,3555,46.2599243369
128,3556,40.5258805300
128,3557,47.0526059997
128,3558,44.2604105212
128,3559,45.4705706320
128,3560,39.8518158978
128,3561,43.2333876068
128,3562,46.9544340923
128,3563,44.1474435382
128,3564,44.7248047628
128,3565,35.4436737957
128,3566,42.3359832999
128,3567,26.6344104357
128,3568,24.5891021808
128,3569,47.1400945890
128,3570,44.3205812264
128,3571,47.2685415611
128,3572,40.0849386502
128,3573,47.2579182386
128,3574,45.6289131405
128,3575,43.5858895376
128,3576,41.1377914408
128,3577,47.2316984861
128,3578,38.6527136061
128,3579,47.1773795430
128,3580,37.4114839419
128,3581,47.4042304464
128,3582,45.7439801696
128,3583,47.5144830667
128,3584,45.4194084022
128,3585,41.2326803957
128,3586,47.3919956679
128,3587,47.4883003858
128,3588,46.7862477888
128,3589,47.3805786240
128,3590,47.4843841887
128,3591,47.3478964323
128,3592,42.5439236638
128,3593,36.2007896219
128,3594,38.7805445124
128,3595,47.6126375450
128,3596,45.2842497884
128,3597,47.6737770771
128,3598,47.6907732334
128,3599,46.3350825916
128,3600,47.7690389362
128,3601,47.1685307653
128,3602,41.4768640868
128,3603,41.3546324112
128,3604,47.7999235709
128,3605,43.7301961375
128,3606,47.6096679581
128,3607,40.5959897180
128,3608,45.4238593783
128,3609,47.7929793700
128,3610,47.2560964084
128,3611,40.8762856452
128,3612,47.8093073164
128,3613,43.4122704353
128,3614,47.8472120392
128,3615,47.9038562373
128,3616,42.8071795275
128,3617,47.8969202782
128,3618,47.6943066939
128,3619,42.3258126218
128,3620,48.0762096873
128,3621,47.9209416146
128,3622,42.7626638461
128,3623,47.9396044544
128,3624,45.0952505804
128,3625,47.9950225637
128,3626,48.0769622108
128,3627,45.7139396604
128,3628,41.3889525799
128,3629,48.1080767316
128,3630,47.6812674968
128,3631,46.6637016676
128,3632,46.1216418416
128,3633,43.5510838318
128,3634,48.1024920423
128,3635,48.1016668482
128,3636,42.1397346927
128,3637,48.1707895242
128,3638,48.0940674600
128,3639,46.4075646509
128,3640,33.2927080815
128,3641,48.2360888417
128,3642,45.5147996370
128,3643,42.1825203473
128,3644,33.4002915788
128,3645,48.3944544342
128,3646,42.0662321588
128,3647,47.1391836487
128,3648,46.4257069864
128,3649,38.4143101033
128,3650,46.1220741607
128,3651,48.5726087511
128,3652,48.6172630428
128,3653,42.6613368493
128,3654,48.3529458514
128,3655,43.8951750521
128,3656,36.4430994606
128,3657,48.4841130365
128,3658,48.4176186706
128,3659,48.2627889618
128,3660,48.6284567634
128,3661,42.9458566752
128,3662,44.0121026340
128,3663,48.4850066147
128,3664,42.6924776991
128,3665,43.9927654216
128,3666,42.7281947533
128,3667,43.4078534224
128,3668,42.9025776458
128,3669,37.9281581737
128,3670,41.9901394495
128,3671,48.6219714614
128,3672,42.0679522088
128,3673,43.6690470808
128,3674,46.4077893425
128,3675,44.4806556133
128,3676,48.8487602167
128,3677,46.3346467722
128,3678,48.9215346120
128,3679,45.8906294501
128,3680,48.8679157308
128,3681,48.7666824915
128,3682,49.0164361795
128,3683,45.7320246775
128,3684,49.0415608638
128,3685,47.0079579318
128,3686,42.5997966948
128,3687,48.9939989005
128,3688,45.9126990842
128,3689,47.3496964811
128,3690,49.1383684506
128,3691,47.0928142524
128,3692,48.9027712509
128,3693,38.2346881815
128,3694,49.1765930850
128,3695,45.0785467545
128,3696,49.1166519412
128,3697,40.2967276916
128,3698,49.1831754360
128,3699,44.5103932060
128,3700,46.0957880236
128,3701,49.1597873902
128,3702,46.2099270428
128,3703,49.3423964520
128,3704,49.1703138379
128,3705,49.2094132621
128,3706,49.3761546044
128,3707,49.1102224694
128,3708,49.4076682850
128,3709,47.2605253200
128,3710,49.3771077392
128,3711,47.3902450486
128,3712,49.4203728422
128,3713,47.6314982315
128,3714,49.4277236390
128,3715,45.4396939081
128,3716,44.9011725316
128,3717,49.3727263942
128,3718,49.2760145487
128,3719,42.9700365360
128,3720,43.3741523447
128,3721,49.4923115267
128,3722,47.2174135693
128,3723,49.5405390465
128,3724,49.5806497548
128,3725,49.7414281522
128,3726,49.6821024883
128,3727,42.7728987621
128,3728,48.2410225122
128,3729,46.6502435519
128,3730,46.9342224706
128,3731,46.5516347036
128,3732,49.5502795335
128,3733,45.4138933802
128,3734,49.0507147452
128,3735,49.5704260057
128,3736,40.4669634817
128,3737,49.7097182944
128,3738,36.1473654108
128,3739,49.5918712251
128,3740,46.4160908602
128,3741,49.8457819121
128,3742,49.1792771345
128,3743,49.7850190253
128,3744,44.9725662108
128,3745,47.9868974774
128,3746,45.0353125521
128,3747,49.9421214026
128,3748,47.7710784001
128,3749,46.1622249168
128,3750,46.2250463703
128,3751,46.8745468409
128,3752,50.0224210133
128,3753,49.8278720308
128,3754,49.9326178889
128,3755,49.9902030708
128,3756,37.1745842790
128,3757,50.1543973945
128,3758,39.6496691894
128,3759,50.2361128547
128,3760,45.5807947974
128,3761,49.2840202109
128,3762,50.1636188018
128,3763,50.2545439227
128,3764,45.7565823843
128,3765,41.0976890587
128,3766,45.8113270962
128,3767,46.1027268803
128,3768,50.2610990473
128,3769,43.1026495493
128,3770,50.3401177918
128,3771,50.1039197405
128,3772,50.2164100018
128,3773,50.3509445789
128,3774,41.7809404887
128,3775,49.8576464549
128,3776,48.9270852877
128,3777,46.7578543450
128,3778,50.5118841049
128,3779,50.4824905605
128,3780,47.7362104516
128,3781,50.4137360243
128,3782,46.5836494055
128,3783,42.9400725810
128,3784,36.7327168069
128,3785,35.2594508689
128,3786,45.9535299665
128,3787,42.5147912861
128,3788,47.2062649327
128,3789,50.4736833069
128,3790,50.5566730559
128,3791,41.1150208534
128,3792,46.1657200765
128,3793,49.5866358338
128,3794,50.5797683366
128,3795,50.6890799986
128,3796,42.3073546869
128,3797,48.7279763516
128,3798,49.4835520302
128,3799,50.7696453616
128,3800,49.4909635226
128,3801,50.8826742687
128,3802,50.7941254348
128,3803,50.7722569162
128,3804,49.1430877262
128,3805,50.9586186730
128,3806,44.7521806589
128,3807,50.8822603608
128,3808,46.6807825131
128,3809,50.8343885817
128,3810,45.3443686628
128,3811,45.0125214179
128,3812,50.9316904246
128,3813,50.8994684361
128,3814,51.0093779548
128,3815,47.2723604735
128,3816,51.0830378618
128,3817,50.9907826014
128,3818,51.1101210355
128,3819,48.5300343229
128,3820,44.3446063235
128,3821,51.0415739160
128,3822,51.0073758527
128,3823,50.8505594426
128,3824,49.7832470446
128,3825,51.0916225344
128,3826,41.8515280597
128,3827,45.4229374598
128,3828,51.1911253679
128,3829,50.9735626764
128,3830,51.2575648430
128,3831,51.2477858722
128,3832,48.3560725437
128,3833,51.3222084379
128,3834,49.6624420683
128,3835,40.2403657165
128,3836,51.2688121640
128,3837,31.5218271946
128,3838,51.3125676691
128,3839,50.9046669395
128,3840,47.1658905711
128,3841,47.9456944782
128,3842,47.8304874250
128,3843,45.8329550313
128,3844,48.1688927945
128,3845,51.0276924840
128,3846,47.1947042076
128,3847,51.3020822679
128,3848,49.5381901701
128,3849,51.6670224646
128,3850,46.3554230569
128,3851,49.3599820955
128,3852,51.5039151239
128,3853,51.7108741363
128,3854,48.4788980866
128,3855,51.4544456028
128,3856,43.8352218958
128,3857,46.1903884848
128,3858,51.6523647166
128,3859,51.7592398779
128,3860,51.8274878827
128,3861,51.7794927453
128,3862,51.6654708282
128,3863,51.7156202640
128,3864,51.6431779760
128,3865,51.6340827868
128,3866,49.8942249074
128,3867,44.9275971267
128,3868,51.8697968410
128,3869,51.8795987988
128,3870,51.7855640487
128,3871,51.4360130937
128,3872,49.4650860428
128,3873,46.7035060720
128,3874,51.9681670058
128,3875,51.9722469904
128,3876,48.8886957902
128,3877,51.9843948225
128,3878,51.8495411243
128,3879,51.9197537730
128,3880,48.1108198346
128,3881,45.3702321682
128,3882,49.8150899570
128,3883,32.9925517055
128,3884,50.6089146497
128,3885,29.6769472991
128,3886,52.0517366711
128,3887,48.2728161119
128,3888,52.0318109624
128,3889,48.1746524824
128,3890,52.1672175282
128,3891,49.5803404836
128,3892,52.1660017650
128,3893,49.0505583724
128,3894,52.1286959650
128,3895,50.1420512194
128,3896,42.6537481876
128,3897,48.1228597493
128,3898,52.2147025322
128,3899,49.4599109734
128,3900,47.7241888674
128,3901,48.5201688757
128,3902,47.9641378791
128,3903,52.2113597150
128,3904,50.8341655694
128,3905,52.4122330732
128,3906,50.9906250423
128,3907,48.4057762430
128,3908,52.4672986287
128,3909,52.4366032947
128,3910,48.4246364041
128,3911,47.7457417901
128,3912,51.8703444905
128,3913,52.5313881378
128,3914,52.5627345539
128,3915,49.5838188936
128,3916,52.5673413525
128,3917,52.5459772586
128,3918,52.5079131542
128,3919,52.4630257749
128,3920,48.5200721170
128,3921,52.5563736615
128,3922,52.6335238901
128,3923,52.6977238944
128,3924,46.8320489306
128,3925,50.7977699096
128,3926,48.1507984298
128,3927,49.6951040202
128,3928,49.2493989952
128,3929,52.6950549905
128,3930,52.7422662899
128,3931,52.8159473762
128,3932,51.9744915404
128,3933,43.6503378404
128,3934,52.6490576070
128,3935,50.5586867769
128,3936,38.6285942077
128,3937,52.8644019150
128,3938,52.0863851579
128,3939,52.2211363734
128,3940,43.4523429031
128,3941,49.1464877656
128,3942,52.8159286208
128,3943,52.1764625085
128,3944,24.6540247957
128,3945,48.8553120204
128,3946,49.6635354744
128,3947,53.0304687246
128,3948,50.2564693607
128,3949,53.0502848288
128,3950,53.2230967477
128,3951,45.6415600176
128,3952,53.1240699883
128,3953,47.3580559636
128,3954,53.2248432578
128,3955,53.0445470903
128,3956,43.6829594081
128,3957,45.3294006380
128,3958,50.0039162389
128,3959,44.3741050920
128,3960,51.2251308059
128,3961,51.5947357152
128,3962,46.4521135398
128,3963,53.0723840900
128,3964,53.3027621722
128,3965,42.0707305538
128,3966,52.4678349191
128,3967,53.3558637565
128,3968,53.1948242741
128,3969,51.4985615321
128,3970,52.3727200169
128,3971,53.5233377275
128,3972,52.6140744520
128,3973,53.4952841658
128,3974,32.1067826283
128,3975,52.1489358670
128,3976,53.3297881694
128,3977,53.0442296182
128,3978,47.9613543592
128,3979,52.8089798846
128,3980,51.3444146035
128,3981,52.6880471078
128,3982,49.3353711797
128,3983,53.6372400808
128,3984,53.6773994264
128,3985,53.5684125936
128,3986,41.2415132360
128,3987,53.7375278774
128,3988,38.9553539504
128,3989,53.7075513002
128,3990,53.6215762168
128,3991,47.5434572079
128,3992,53.7728064142
128,3993,53.7630549393
128,3994,49.8299920516
128,3995,47.7326258881
128,3996,53.6356981373
128,3997,53.8290840709
128,3998,53.8673988327
128,3999,49.5279903914
128,4000,47.4038128251
128,4001,50.7629628668
128,4002,48.4744356971
128,4003,52.6191304217
128,4004,48.9473428640
128,4005,52.4235069717
128,4006,53.9427606588
128,4007,53.6428421860
128,4008,53.9863869180
128,4009,51.3413660921
128,4010,43.1614263721
128,4011,51.1924982648
128,4012,50.4696928564
128,4013,53.5385253301
128,4014,49.9043836058
128,4015,53.9552286019
128,4016,54.0004753046
128,4017,44.5712525395
128,4018,54.2292627831
128,4019,54.2488600515
128,4020,50.8259664251
128,4021,54.2547490480
128,4022,48.1665896026
128,4023,54.2384981841
128,4024,53.9233355064
128,4025,54.1293420830
128,4026,51.1793931143
128,4027,54.2179482375
128,4028,45.9883504733
128,4029,54.0945539960
128,4030,54.2970993184
128,4031,53.1013038019
128,4032,44.9008566624
128,4033,51.3811057988
128,4034,54.4423397574
128,4035,54.4954781862
128,4036,54.3344673961
128,4037,54.4186288093
128,4038,52.5201122582
128,4039,42.4082194918
128,4040,48.5302773856
128,4041,54.4460662005
128,4042,54.5183629501
128,4043,53.0556647963
128,4044,46.9093777823
128,4045,54.3051150559
128,4046,50.1113305932
128,4047,54.4996157844
128,4048,54.6118016644
128,4049,54.7809956455
128,4050,54.5081136036
128,4051,54.6711269998
128,4052,54.2334299715
128,4053,54.8905444486
128,4054,54.6611814284
128,4055,48.9881916470
128,4056,54.9448098067
128,4057,47.2864096734
128,4058,54.6970075042
128,4059,47.7186974495
128,4060,54.8878593604
128,4061,45.2435024625
128,4062,54.7986546758
128,4063,54.6091293903
128,4064,54.8344202299
128,4065,54.9120192691
128,4066,54.8516209954
128,4067,54.8347269666
128,4068,52.5191579974
128,4069,51.3368563643
128,4070,54.9558093137
128,4071,54.9839456347
128,4072,40.4675209005
128,4073,51.0341114497
128,4074,54.9851923041
128,4075,53.2637949824
128,4076,43.8010209412
128,4077,53.1428793959
128,4078,55.0608676821
128,4079,55.1750033998
128,4080,49.6948438545
128,4081,50.4823472729
128,4082,55.0218473058
128,4083,55.0763023848
128,4084,55.1805735197
128,4085,55.1656331546
128,4086,52.0136758600
128,4087,55.2219564981
128,4088,49.9740476131
128,4089,55.1931851172
128,4090,41.7702901231
128,4091,46.6231463694
128,4092,50.8726151913
128,4093,55.2308738595
128,4094,54.4986233010
128,4095,49.6374893455
128,4096,55.3439461072
128,4097,50.0558180533
128,4098,55.3852364041
128,4099,55.4841713422
128,4100,55.3706307911
128,4101,55.2454843564
128,4102,55.4384812368
128,4103,48.5109413564
128,4104,51.2311256287
128,4105,52.7275455782
128,4106,52.9801789195
128,4107,51.9979374277
128,4108,44.7093547529
128,4109,54.8113760408
128,4110,55.5113880912
128,4111,55.4358098029
128,4112,51.9577872477
128,4113,55.5625852036
128,4114,50.1009116617
128,4115,55.8181624599
128,4116,55.7320864039
128,4117,53.4768192439
128,4118,55.7177152600
128,4119,55.6444628490
128,4120,55.6870518627
128,4121,55.6303076046
128,4122,55.5591600482
128,4123,52.3167176955
128,4124,37.4212606003
128,4125,51.8784274710
128,4126,53.6720950562
128,4127,50.1360764966
128,4128,46.3774256647
128,4129,55.9175037151
128,4130,55.8963697841
128,4131,52.6188201776
